id,missing_count,hallucinated_count,contradictions_count,ref_precision,ref_recall,ref_f1,bleu,rouge_l_f
ex_007119,6,0,0,0.0,0.0,0.0,0.965747630975029,0.9864406779661017
ex_007120,1,0,0,1.0,1.0,1.0,0.9077657748949655,0.9609375
ex_007121,1,2,0,0.5,1.0,0.6666666666666666,0.887702752560882,0.956
ex_007122,0,0,0,0.0,0.0,0.0,0.9585267063695178,0.9831932773109243
ex_007123,0,0,0,1.0,1.0,1.0,0.7238118521163431,0.8621359223300971
ex_007124,0,1,0,0.0,0.0,0.0,0.8569859268593425,0.9425287356321839
ex_007125,1,0,0,0.0,0.0,0.0,0.9310963240697493,0.9723756906077348
ex_007126,2,0,0,1.0,0.2,0.33333333333333337,0.6371850950921262,0.8167330677290837
ex_007127,0,0,0,0.0,0.0,0.0,0.9879073721675564,0.9952153110047847
ex_007128,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007129,0,0,0,0.0,0.0,0.0,0.27060745319843044,0.607843137254902
ex_007130,0,0,0,0.0,0.0,0.0,0.5938003535725889,0.7932692307692308
ex_007131,0,0,0,1.0,1.0,1.0,0.9890225062428615,0.9956521739130435
ex_007132,0,0,0,0.0,0.0,0.0,0.7422344804294873,0.8746666666666666
ex_007133,0,0,0,1.0,1.0,1.0,0.9261003717627777,0.96875
ex_007134,3,0,0,0.0,0.0,0.0,0.9338653687298983,0.9725085910652921
ex_007135,0,0,0,0.0,0.0,0.0,0.7877074938931388,0.8958742632612966
ex_007136,0,0,0,0.0,0.0,0.0,0.7568589988958357,0.8790123456790123
ex_007137,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007138,0,0,0,0.0,0.0,0.0,0.6343989017168715,0.8130671506352087
ex_007139,1,1,0,0.75,0.6,0.6666666666666665,0.920684405290646,0.9666666666666667
ex_007140,0,0,0,0.0,0.0,0.0,0.7742860086036837,0.8865979381443299
ex_007141,0,0,0,1.0,1.0,1.0,0.897609048841003,0.9559322033898305
ex_007142,3,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9530365432104863,0.9814814814814815
ex_007143,0,0,0,0.0,0.0,0.0,0.5626600227337529,0.779840848806366
ex_007144,1,1,0,1.0,1.0,1.0,0.9115631697964364,0.964
ex_007145,0,0,0,0.0,0.0,0.0,0.6766399147149059,0.8356545961002786
ex_007146,0,1,0,1.0,1.0,1.0,0.6773084053839836,0.8378378378378378
ex_007147,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007148,0,0,0,1.0,1.0,1.0,0.9905923192937802,0.996268656716418
ex_007149,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_007150,0,0,0,0.0,0.0,0.0,0.6649788788224019,0.8305647840531561
ex_007151,0,0,0,0.0,0.0,0.0,0.592759292938627,0.7946666666666666
ex_007152,0,0,0,0.0,0.0,0.0,0.989349874818781,0.9957805907172996
ex_007153,0,1,0,0.0,0.0,0.0,0.7089590203042039,0.8604206500956022
ex_007154,0,0,0,1.0,1.0,1.0,0.6795885465218275,0.839907192575406
ex_007155,1,0,0,1.0,1.0,1.0,0.8896673736919237,0.9563318777292577
ex_007156,0,0,0,0.0,0.0,0.0,0.9898678591079547,0.9959839357429718
ex_007157,2,2,0,1.0,1.0,1.0,0.9907318314806254,0.9963235294117647
ex_007158,2,0,0,0.0,0.0,0.0,0.9350703498326747,0.9728260869565217
ex_007159,0,0,0,1.0,1.0,1.0,0.9449328774078917,0.9782608695652174
ex_007160,0,0,0,0.0,0.0,0.0,0.958851068355372,0.9808612440191388
ex_007161,3,4,0,0.8,0.6666666666666666,0.7272727272727272,0.9104293658016311,0.9640287769784173
ex_007162,0,3,1,1.0,0.8,0.888888888888889,0.6681956841952081,0.8338028169014085
ex_007163,0,0,0,1.0,1.0,1.0,0.9209536356079943,0.9684684684684683
ex_007164,0,0,0,0.0,0.0,0.0,0.81709757883723,0.9108910891089109
ex_007165,3,0,0,0.0,0.0,0.0,0.731231697264354,0.8650963597430407
ex_007166,0,0,0,1.0,1.0,1.0,0.5910281878885083,0.7941888619854721
ex_007167,0,0,0,1.0,1.0,1.0,0.9917963272585524,0.996742671009772
ex_007168,0,0,0,0.0,0.0,0.0,0.931975027201834,0.9715447154471545
ex_007169,0,0,0,0.0,0.0,0.0,0.4283607633169365,0.7050000000000001
ex_007170,1,0,0,0.0,0.0,0.0,0.9903749935783951,0.9961832061068703
ex_007171,2,0,0,0.0,0.0,0.0,0.399961776088907,0.6868131868131868
ex_007172,1,1,0,1.0,0.875,0.9333333333333333,0.9400409223936674,0.9728813559322034
ex_007173,0,0,0,0.0,0.0,0.0,0.966247849934501,0.9866666666666668
ex_007174,0,0,0,1.0,1.0,1.0,0.9739938853430467,0.9885496183206107
ex_007175,1,1,0,1.0,0.5,0.6666666666666666,0.9428333213082166,0.9774436090225563
ex_007176,1,2,0,0.5,0.6666666666666666,0.5714285714285715,0.7733159617411485,0.8955823293172691
ex_007177,0,0,0,0.0,0.0,0.0,0.5914489790844174,0.792022792022792
ex_007178,0,0,0,0.0,0.0,0.0,0.9532561417501437,0.9815668202764977
ex_007179,0,0,0,0.0,0.0,0.0,0.9389190473947517,0.9759615384615384
ex_007180,0,0,0,1.0,1.0,1.0,0.9806560985116503,0.9923371647509579
ex_007181,0,0,0,1.0,0.3333333333333333,0.5,0.5061925201730291,0.7487437185929647
ex_007182,0,1,0,1.0,1.0,1.0,0.9444675850349737,0.9780564263322884
ex_007183,2,2,0,0.5,0.5,0.5,0.8897488770911204,0.9551020408163265
ex_007184,0,1,0,0.5,1.0,0.6666666666666666,0.6689482114689387,0.8348623853211009
ex_007185,0,0,0,1.0,1.0,1.0,0.5150377527722168,0.7538461538461538
ex_007186,0,0,0,1.0,1.0,1.0,0.682461744990734,0.841225626740947
ex_007187,2,0,0,1.0,0.5714285714285714,0.7272727272727273,0.7481624476348898,0.8773946360153257
ex_007188,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007189,0,0,0,1.0,1.0,1.0,0.9903749935783951,0.9961832061068703
ex_007190,0,1,0,0.6666666666666666,1.0,0.8,0.924178839599416,0.9697885196374623
ex_007191,0,0,0,0.0,0.0,0.0,0.6743773209699034,0.8354978354978355
ex_007192,0,0,0,1.0,1.0,1.0,0.9583228286305661,0.9835390946502057
ex_007193,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007194,1,4,3,1.0,1.0,1.0,0.9900691098513364,0.9960629921259843
ex_007195,0,0,0,0.0,0.0,0.0,0.9489669009824916,0.9782608695652174
ex_007196,1,0,0,1.0,1.0,1.0,0.9455089687927303,0.9780701754385965
ex_007197,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007198,0,1,0,0.6666666666666666,1.0,0.8,0.9634510912008568,0.9855769230769231
ex_007199,0,0,0,0.0,0.0,0.0,0.9566265570444783,0.9814814814814815
ex_007200,0,0,0,1.0,1.0,1.0,0.5862213778506059,0.7922705314009661
ex_007201,0,0,2,1.0,1.0,1.0,0.9679681192746438,0.9850746268656716
ex_007202,0,0,0,0.0,0.0,0.0,0.7097674353848753,0.8565217391304347
ex_007203,0,0,0,0.0,0.0,0.0,0.4826107746532154,0.736
ex_007204,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007205,0,0,0,1.0,1.0,1.0,0.9709543309480139,0.9885057471264368
ex_007206,1,0,1,1.0,0.8333333333333334,0.9090909090909091,0.8830116708133902,0.946058091286307
ex_007207,1,2,0,0.0,0.0,0.0,0.6351408613301132,0.8173515981735159
ex_007208,0,1,2,1.0,1.0,1.0,0.4276107011585001,0.7051671732522796
ex_007209,0,0,0,1.0,1.0,1.0,0.8234698099981154,0.914004914004914
ex_007210,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007211,0,0,0,0.0,0.0,0.0,0.9895720039677972,0.9958677685950413
ex_007212,0,0,0,0.0,0.0,0.0,0.9265453455436407,0.967741935483871
ex_007213,1,1,0,1.0,1.0,1.0,0.6303456038225467,0.8135593220338984
ex_007214,0,0,0,1.0,1.0,1.0,0.9799582042769212,0.9920634920634921
ex_007215,0,0,0,0.0,0.0,0.0,0.7838221951971183,0.8955223880597014
ex_007216,1,0,0,0.0,0.0,0.0,0.3509295417853107,0.6563467492260062
ex_007217,0,1,0,0.75,1.0,0.8571428571428571,0.9481688605600763,0.9795221843003413
ex_007218,0,0,0,1.0,1.0,1.0,0.7353964714248507,0.8672199170124482
ex_007219,5,4,0,1.0,1.0,1.0,0.9799582042769212,0.9920634920634921
ex_007220,4,0,0,1.0,0.6666666666666666,0.8,0.9184738625593453,0.9666666666666667
ex_007221,0,0,0,1.0,1.0,1.0,0.7684375745525105,0.8873720136518771
ex_007222,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007223,2,1,0,0.75,0.6,0.6666666666666665,0.9654707376612762,0.9863636363636363
ex_007224,1,4,0,1.0,1.0,1.0,0.9596683153287868,0.9826388888888888
ex_007225,0,0,0,0.0,0.0,0.0,0.7938830875510331,0.8978805394990366
ex_007226,1,0,0,0.0,0.0,0.0,0.9438084569617952,0.9756944444444444
ex_007227,0,0,0,0.0,0.0,0.0,0.8088410706932041,0.9086859688195992
ex_007228,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007229,0,1,0,1.0,1.0,1.0,0.9778483408594457,0.989010989010989
ex_007230,1,1,0,0.0,0.0,0.0,0.8893737519241385,0.9557522123893806
ex_007231,0,0,0,0.0,0.0,0.0,0.9469322630411813,0.9761904761904762
ex_007232,0,0,0,0.0,0.0,0.0,0.9651817607088474,0.9841269841269841
ex_007233,0,0,0,1.0,1.0,1.0,0.9530326570380661,0.9810606060606061
ex_007234,0,0,0,1.0,1.0,1.0,0.9832485819313344,0.9933554817275747
ex_007235,1,1,0,1.0,1.0,1.0,0.4781967876214136,0.7327935222672065
ex_007236,0,0,0,1.0,1.0,1.0,0.9794642728696622,0.991869918699187
ex_007237,0,0,0,0.0,0.0,0.0,0.6941349008529805,0.8443271767810027
ex_007238,1,0,0,0.0,0.0,0.0,0.6097444434794435,0.8020565552699228
ex_007239,1,1,0,1.0,1.0,1.0,0.9883579057291517,0.9953917050691244
ex_007240,0,0,0,0.0,0.0,0.0,0.9721412832053761,0.9889705882352942
ex_007241,1,0,0,0.0,0.0,0.0,0.9909005086067052,0.9963898916967509
ex_007242,1,1,0,1.0,0.8,0.888888888888889,0.7482220015663671,0.8787878787878788
ex_007243,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007244,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007245,2,0,0,0.0,0.0,0.0,0.6640359265604662,0.8302521008403362
ex_007246,1,0,0,1.0,0.5,0.6666666666666666,0.9302729223676163,0.9725085910652921
ex_007247,0,0,0,0.0,0.0,0.0,0.9902625212595506,0.9961389961389961
ex_007248,2,1,0,1.0,1.0,1.0,0.6339258056889463,0.8188235294117647
ex_007249,0,0,0,0.0,0.0,0.0,0.18323795010446814,0.5409836065573771
ex_007250,0,0,0,0.0,0.0,0.0,0.9346205314362359,0.9717741935483871
ex_007251,2,1,0,1.0,1.0,1.0,0.9660960779550726,0.9865771812080537
ex_007252,1,2,0,0.6666666666666666,1.0,0.8,0.8881378807494065,0.9523809523809523
ex_007253,2,0,0,1.0,1.0,1.0,0.9413316900884153,0.9764150943396226
ex_007254,5,0,0,0.0,0.0,0.0,0.9429187500671045,0.9764309764309764
ex_007255,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_007256,6,1,0,1.0,1.0,1.0,0.9912092532685222,0.9961240310077519
ex_007257,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007258,1,0,0,1.0,1.0,1.0,0.9892583505502627,0.9957446808510638
ex_007259,0,0,0,1.0,1.0,1.0,0.9734345235810787,0.9868421052631579
ex_007260,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007261,0,0,0,1.0,1.0,1.0,0.9903377926228485,0.9961685823754789
ex_007262,0,0,0,1.0,1.0,1.0,0.9433179409428335,0.9750889679715302
ex_007263,0,0,0,1.0,1.0,1.0,0.9615302233074136,0.9847908745247148
ex_007264,0,0,0,1.0,1.0,1.0,0.943100875298223,0.974169741697417
ex_007265,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007266,0,0,0,1.0,1.0,1.0,0.9527715442989428,0.9813432835820896
ex_007267,0,0,0,0.0,0.0,0.0,0.9601753786903002,0.9829787234042553
ex_007268,1,0,0,1.0,0.5,0.6666666666666666,0.9669907463589965,0.9869565217391304
ex_007269,0,1,0,0.5,0.5,0.5,0.9122022077376368,0.9651162790697675
ex_007270,0,0,0,1.0,1.0,1.0,0.47989124186493104,0.7341176470588234
ex_007271,0,0,0,1.0,1.0,1.0,0.9863935179707369,0.9946236559139785
ex_007272,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007273,0,0,0,1.0,1.0,1.0,0.9556723005615372,0.9825581395348837
ex_007274,1,2,0,1.0,1.0,1.0,1.0,1.0
ex_007275,0,0,0,1.0,1.0,1.0,0.5163398825031936,0.7547169811320755
ex_007276,0,0,0,0.0,0.0,0.0,0.657296976800789,0.8296593186372745
ex_007277,0,0,0,1.0,1.0,1.0,0.9794642728696622,0.991869918699187
ex_007278,0,0,0,1.0,1.0,1.0,0.9672540784053019,0.9847328244274809
ex_007279,1,1,0,1.0,1.0,1.0,0.6232875066970892,0.8091286307053941
ex_007280,2,0,0,0.0,0.0,0.0,0.7130701498180033,0.8577878103837473
ex_007281,0,1,8,1.0,1.0,1.0,1.0,1.0
ex_007282,0,0,0,0.0,0.0,0.0,0.9847313538241159,0.9939759036144579
ex_007283,0,3,0,1.0,0.75,0.8571428571428571,0.9700255235404865,0.9881422924901185
ex_007284,0,0,0,0.0,0.0,0.0,0.6625874371531913,0.8307692307692308
ex_007285,0,0,0,0.0,0.0,0.0,0.9852711397709147,0.9941860465116279
ex_007286,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007287,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007288,0,0,0,0.0,0.0,0.0,0.9642791346388055,0.9858657243816255
ex_007289,1,1,0,0.5,0.3333333333333333,0.4,0.7964320749122893,0.9057239057239057
ex_007290,0,0,0,1.0,1.0,1.0,0.5526355957993836,0.773784355179704
ex_007291,1,1,0,1.0,1.0,1.0,0.9855858542111916,0.9932659932659933
ex_007292,0,0,0,1.0,1.0,1.0,0.7901837217186932,0.8984198645598195
ex_007293,0,0,0,1.0,1.0,1.0,0.9327193572248184,0.9734848484848485
ex_007294,1,0,0,0.0,0.0,0.0,0.9644896143618171,0.985981308411215
ex_007295,0,0,0,0.0,0.0,0.0,0.9618240122016278,0.9849056603773585
ex_007296,0,0,0,0.0,0.0,0.0,0.9775256664257702,0.9911111111111112
ex_007297,2,0,0,0.0,0.0,0.0,0.750031674032417,0.876889848812095
ex_007298,1,0,0,1.0,0.5,0.6666666666666666,0.9704972367260638,0.9883268482490273
ex_007299,0,0,0,1.0,1.0,1.0,0.6093130518879103,0.8037735849056604
ex_007300,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007301,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007302,1,0,0,0.0,0.0,0.0,0.9335336545442703,0.9713114754098361
ex_007303,2,0,0,1.0,0.5,0.6666666666666666,0.9446060914909047,0.9781659388646288
ex_007304,0,0,0,0.0,0.0,0.0,0.9750590259057215,0.9901477832512315
ex_007305,0,0,0,0.0,0.0,0.0,0.2629669119262142,0.6025641025641025
ex_007306,0,1,0,0.75,0.75,0.75,0.8962997861866051,0.9574468085106385
ex_007307,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007308,0,0,0,0.0,0.0,0.0,0.6661214384421693,0.834733893557423
ex_007309,0,0,0,1.0,1.0,1.0,0.9912508178196271,0.9965277777777778
ex_007310,0,2,0,1.0,1.0,1.0,0.9852282670177274,0.9941348973607038
ex_007311,2,3,0,0.5,0.6666666666666666,0.5714285714285715,0.8818273480754585,0.9463414634146341
ex_007312,0,0,0,1.0,1.0,1.0,0.7763813282507476,0.892156862745098
ex_007313,1,0,0,0.0,0.0,0.0,0.889556881296629,0.9547169811320755
ex_007314,2,0,0,0.0,0.0,0.0,0.583350659215859,0.7882037533512065
ex_007315,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007316,0,0,0,0.0,0.0,0.0,0.9774241799439344,0.9910714285714286
ex_007317,0,0,0,1.0,1.0,1.0,0.9701448605717069,0.9881889763779528
ex_007318,1,4,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9238203484329843,0.9670781893004116
ex_007319,0,0,0,1.0,1.0,1.0,0.9903749935783951,0.9961832061068703
ex_007320,0,1,0,0.8,1.0,0.888888888888889,0.9666613286070393,0.9867986798679867
ex_007321,2,1,0,1.0,1.0,1.0,0.9886743726872161,0.9955156950672646
ex_007322,0,0,0,0.0,0.0,0.0,0.9741573668795946,0.9897610921501706
ex_007323,1,0,0,0.0,0.0,0.0,0.9771141449877464,0.9909502262443439
ex_007324,0,0,0,0.0,0.0,0.0,0.7656920291367727,0.8851674641148326
ex_007325,0,0,0,1.0,1.0,1.0,0.9430204998406004,0.977491961414791
ex_007326,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007327,0,0,0,0.0,0.0,0.0,0.9606744695075673,0.983957219251337
ex_007328,0,1,2,1.0,1.0,1.0,0.9822997052073793,0.9929824561403509
ex_007329,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_007330,2,3,0,1.0,0.6666666666666666,0.8,0.9227255061758417,0.9691629955947137
ex_007331,0,1,0,1.0,1.0,1.0,0.9622233495776641,0.9846743295019157
ex_007332,0,0,0,0.0,0.0,0.0,0.6270890852730562,0.8108108108108109
ex_007333,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007334,0,0,0,0.0,0.0,0.0,0.9469322630411813,0.9761904761904762
ex_007335,1,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5863721574529417,0.7909604519774012
ex_007336,0,0,0,1.0,1.0,1.0,0.9679774934352438,0.9873417721518988
ex_007337,0,0,0,0.0,0.0,0.0,0.9676867738495486,0.986784140969163
ex_007338,1,0,0,0.0,0.0,0.0,0.9264951510377024,0.9706840390879479
ex_007339,1,0,0,1.0,0.6,0.7499999999999999,0.5731096306706023,0.7824267782426778
ex_007340,0,0,0,0.0,0.0,0.0,0.755540835757145,0.8786127167630057
ex_007341,0,0,0,1.0,1.0,1.0,0.9583228286305661,0.9835390946502057
ex_007342,0,0,0,0.0,0.0,0.0,0.7235975960554115,0.863013698630137
ex_007343,1,0,0,0.0,0.0,0.0,0.6013307562605024,0.7973273942093541
ex_007344,0,0,0,0.0,0.0,0.0,0.9805809644305016,0.9923076923076923
ex_007345,1,0,0,1.0,0.5,0.6666666666666666,0.936788438028053,0.9746192893401016
ex_007346,0,0,0,0.0,0.0,0.0,0.33253283046742055,0.6438356164383562
ex_007347,1,1,0,0.0,0.0,0.0,0.7794212373997403,0.8937875751503006
ex_007348,0,0,0,0.0,0.0,0.0,0.9219026762568548,0.9692982456140351
ex_007349,0,0,0,0.0,0.0,0.0,0.9755469961208105,0.9903381642512077
ex_007350,0,0,0,1.0,1.0,1.0,0.9787665355650066,0.9915966386554622
ex_007351,1,2,0,1.0,0.7272727272727273,0.8421052631578948,0.7720374472533659,0.8906560636182903
ex_007352,0,1,2,1.0,1.0,1.0,0.9864671772524127,0.9946524064171123
ex_007353,0,0,0,0.0,0.0,0.0,0.9375592292795858,0.975
ex_007354,0,0,0,0.0,0.0,0.0,0.9770088987549989,0.990909090909091
ex_007355,0,3,0,1.0,0.6666666666666666,0.8,0.7766706087307633,0.8949416342412452
ex_007356,0,0,0,0.0,0.0,0.0,0.5113672500323772,0.7520891364902507
ex_007357,0,0,0,1.0,1.0,1.0,0.6479432194984562,0.8242424242424242
ex_007358,0,0,0,1.0,1.0,1.0,0.979582745246709,0.9914893617021276
ex_007359,2,0,0,0.0,0.0,0.0,0.4798576726962216,0.731457800511509
ex_007360,0,0,0,0.0,0.0,0.0,0.9602192291041484,0.9838709677419355
ex_007361,0,0,0,1.0,0.4,0.5714285714285715,0.6355062628956224,0.8152173913043478
ex_007362,0,0,0,0.0,0.0,0.0,0.3508243758833414,0.6597938144329897
ex_007363,0,0,0,1.0,1.0,1.0,0.6353786341212688,0.8167770419426049
ex_007364,0,0,0,1.0,1.0,1.0,0.983304519892043,0.9933774834437086
ex_007365,0,0,0,1.0,1.0,1.0,0.45147114022803486,0.718346253229974
ex_007366,1,3,0,1.0,0.75,0.8571428571428571,0.9633537014823516,0.9847328244274809
ex_007367,2,0,0,0.0,0.0,0.0,0.28149846727605704,0.6079545454545454
ex_007368,1,0,0,1.0,0.5,0.6666666666666666,0.948683686940422,0.9781420765027322
ex_007369,0,0,0,0.0,0.0,0.0,0.9791212324847184,0.9917355371900827
ex_007370,0,0,0,0.0,0.0,0.0,0.989349874818781,0.9957805907172996
ex_007371,1,0,0,0.0,0.0,0.0,0.8596357878960847,0.9343936381709742
ex_007372,0,0,0,0.0,0.0,0.0,0.938368383691278,0.9757085020242915
ex_007373,0,2,0,1.0,1.0,1.0,1.0,1.0
ex_007374,1,1,5,0.8888888888888888,0.8,0.8421052631578948,0.9078733899420283,0.9619047619047619
ex_007375,0,0,0,1.0,1.0,1.0,0.9876076411553268,0.9950980392156863
ex_007376,0,0,0,0.0,0.0,0.0,0.9909987995529367,0.9964285714285714
ex_007377,2,1,0,0.5,0.5,0.5,0.685709597253063,0.8499999999999999
ex_007378,0,6,6,1.0,1.0,1.0,0.9627243159931099,0.9852941176470589
ex_007379,0,0,0,1.0,0.5,0.6666666666666666,0.7968799090401452,0.898550724637681
ex_007380,0,0,0,0.0,0.0,0.0,0.9884653417767986,0.9954337899543378
ex_007381,0,0,0,1.0,1.0,1.0,0.9246870623069828,0.9690265486725663
ex_007382,1,2,2,1.0,0.7272727272727273,0.8421052631578948,0.7057005279490995,0.8603351955307262
ex_007383,0,0,0,0.0,0.0,0.0,0.9895720039677972,0.9958677685950413
ex_007384,0,3,1,1.0,0.75,0.8571428571428571,0.6564116810065163,0.8268156424581006
ex_007385,2,0,0,1.0,0.6666666666666666,0.8,0.939851936857355,0.9762845849802372
ex_007386,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_007387,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007388,3,3,0,0.8,0.6666666666666666,0.7272727272727272,0.9068240020451017,0.9620253164556962
ex_007389,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_007390,2,1,0,1.0,1.0,1.0,0.7827546647727497,0.8936170212765957
ex_007391,0,0,2,1.0,1.0,1.0,0.980741739109677,0.9919678714859438
ex_007392,2,1,0,0.0,0.0,0.0,0.9460101047112178,0.9786585365853658
ex_007393,0,1,0,1.0,0.6,0.7499999999999999,0.736332287415775,0.8705882352941177
ex_007394,3,0,7,1.0,0.7777777777777778,0.8750000000000001,0.7269531641565906,0.8629213483146068
ex_007395,1,1,0,0.75,0.75,0.75,0.6465775515769829,0.8231046931407943
ex_007396,1,1,0,1.0,1.0,1.0,0.6650263236825356,0.8337468982630273
ex_007397,0,0,0,1.0,1.0,1.0,0.9903377926228485,0.9961685823754789
ex_007398,1,2,0,0.3333333333333333,0.25,0.28571428571428575,0.6912207026184083,0.8515815085158152
ex_007399,0,0,0,0.0,0.0,0.0,0.9820516699124571,0.9925093632958801
ex_007400,3,2,0,1.0,0.6666666666666666,0.8,0.9737042813635245,0.9895833333333334
ex_007401,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_007402,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_007403,3,1,0,0.0,0.0,0.0,0.7221045895838318,0.8666666666666668
ex_007404,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007405,4,2,0,0.75,0.6,0.6666666666666665,0.9460734466011508,0.9767441860465116
ex_007406,1,1,0,1.0,1.0,1.0,1.0,1.0
ex_007407,0,0,0,0.0,0.0,0.0,0.6939114217992415,0.8458333333333333
ex_007408,0,0,0,0.0,0.0,0.0,0.9512025459423479,0.9807692307692307
ex_007409,0,0,0,0.0,0.0,0.0,0.9296213356005735,0.9661016949152542
ex_007410,1,1,0,1.0,1.0,1.0,0.9195811266101328,0.9666666666666667
ex_007411,0,0,0,0.0,0.0,0.0,0.6592406302004437,0.8275862068965517
ex_007412,1,1,0,0.0,0.0,0.0,0.8583712465164104,0.9333333333333332
ex_007413,0,1,0,1.0,1.0,1.0,0.9481688605600763,0.9795221843003413
ex_007414,0,0,0,0.0,0.0,0.0,0.9270799754966341,0.9712460063897763
ex_007415,0,0,0,0.0,0.0,0.0,0.9849163150643119,0.9940119760479041
ex_007416,0,0,0,0.0,0.0,0.0,0.7077351122354527,0.8535980148883375
ex_007417,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007418,0,1,0,1.0,1.0,1.0,0.634795227832817,0.8174273858921163
ex_007419,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007420,0,0,0,0.0,0.0,0.0,0.9910631555573252,0.9964539007092199
ex_007421,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007422,0,0,0,0.0,0.0,0.0,0.758074579929883,0.8785425101214575
ex_007423,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_007424,0,1,0,1.0,1.0,1.0,0.8515829603407898,0.9264069264069265
ex_007425,2,2,0,1.0,1.0,1.0,0.7047051240266988,0.8541666666666667
ex_007426,1,0,0,0.0,0.0,0.0,0.9753054217034283,0.9902439024390244
ex_007427,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007428,0,0,0,0.0,0.0,0.0,0.961809665847926,0.9822222222222222
ex_007429,0,0,0,0.0,0.0,0.0,0.9781754786223215,0.990909090909091
ex_007430,0,0,0,1.0,1.0,1.0,0.9694142337440144,0.9879032258064516
ex_007431,0,0,0,0.0,0.0,0.0,0.9753054217034283,0.9902439024390244
ex_007432,0,0,0,0.0,0.0,0.0,0.8512422097734118,0.94
ex_007433,0,0,0,1.0,1.0,1.0,0.9184269741050427,0.9675324675324676
ex_007434,0,0,0,1.0,1.0,1.0,0.6275571718685848,0.8113207547169812
ex_007435,0,0,0,0.0,0.0,0.0,0.3692257095633513,0.6702412868632708
ex_007436,1,1,0,1.0,1.0,1.0,0.7155199750882041,0.8566243194192378
ex_007437,1,0,0,1.0,0.6666666666666666,0.8,0.6059971757824253,0.8032345013477089
ex_007438,3,2,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571641118722728,0.9430604982206406
ex_007439,1,0,0,0.0,0.0,0.0,0.8725252928694237,0.9361702127659575
ex_007440,1,0,0,0.0,0.0,0.0,0.9760162360806629,0.990521327014218
ex_007441,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007442,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007443,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007444,1,2,0,0.3333333333333333,0.5,0.4,0.5953707747900534,0.7951807228915663
ex_007445,2,4,0,0.8,0.5714285714285714,0.6666666666666666,0.9331028383999209,0.9714285714285714
ex_007446,0,0,0,1.0,1.0,1.0,1.0,1.0
ex_007447,0,0,0,0.0,0.0,0.0,1.0,1.0
ex_007448,0,0,0,0.0,0.0,0.0,0.9734708030037149,0.9895287958115183
ex_007449,1,0,0,0.0,0.0,0.0,0.24857280571929732,0.5904255319148937
ex_007450,0,0,0,0.0,0.0,0.0,0.7422442418408183,0.8702928870292888
ex_007451,0,0,0,1.0,1.0,1.0,0.9705533120998254,0.9880239520958084
ex_007452,0,0,0,0.0,0.0,0.0,0.9760162360806629,0.990521327014218
ex_007453,0,0,0,1.0,1.0,1.0,0.29164059620478217,0.6203208556149733
ex_007454,0,0,0,0.0,0.0,0.0,0.9504287798949239,0.9800664451827242
